,LSOA21CD,IMD_decile,Percent no qualifications 16 and over,Percent bad and very band health,Population density per km,Percent lone family household
10001,E01010530,1,31.02710414,4.280556988,4909.3,5.863708399
10002,E01010531,2,31.44654088,7.96410544,4199.3,5.546995378
10003,E01010532,2,28.0200143,8.960367605,4669.9,6.611570248
10004,E01010533,2,26.27789777,6.987143656,7759.7,6.239737274
10005,E01010534,6,23.58113509,4.856952761,5353.7,5.144694534
10006,E01010535,2,29.76973684,7.789740342,7912.1,7.432432432
10007,E01010536,7,24.9452954,5.307599517,7290,4.647435897
10008,E01010537,7,24.40944882,6.301369863,5518.4,3.703703704
10009,E01010538,3,27.13607595,7.238949391,4464.3,6.125356125
10010,E01010539,5,15.56451613,3.184713376,5468.8,10.13071895
10011,E01010540,8,15.76830249,4.17522245,5751.8,6.055045872
10012,E01010541,1,27.61816497,8.315412186,2801,2.420856611
10013,E01010542,6,17.21698113,4.93441599,3927.8,6.101694915
10014,E01010543,1,27.13326942,7.410021171,5815.6,3.545232274
10015,E01010544,8,17.3015873,4.494382022,7221.2,5.826771654
10016,E01010545,7,17.21611722,4.702380952,5949.1,6.310013717
10017,E01010546,10,17.90450928,4.392470051,5659.7,5.849889625
10018,E01010547,7,22.75915822,6.653088934,4368.7,5.025125628
10019,E01010548,4,22.81713344,8.641114983,3625,6.933744222
10020,E01010549,6,17.73799837,4.943968359,3928.9,5.120481928
10021,E01010550,10,13.12632322,3.927492447,4154.9,4.084321476
10022,E01010551,7,16.8374817,4.342353682,2139.8,8.502772643
10023,E01010552,6,21.25,5.998928763,3800.6,4.347826087
10024,E01010553,8,15.80524345,4.95608532,2545.8,2.702702703
10025,E01010554,5,25.12690355,7.528409091,7555.6,3.209876543
10026,E01010555,1,31.63265306,8.527648235,10032.2,3.309352518
10027,E01010556,4,26.55709343,6.86755431,7876.1,3.168567807
10028,E01010557,7,27.24306688,4.785362421,8044.3,3.588143526
10029,E01010558,5,28.45878136,6.837606838,4655.1,6.91588785
10030,E01010559,2,27.25694444,9.493670886,8469.2,7.313195548
10031,E01010560,3,30.9234073,9.18128655,5749.9,7.050359712
10032,E01010561,8,22.18798151,3.939008895,4059,8.472012103
10033,E01010562,2,25.79872204,7.642487047,5941.8,3.956343793
10034,E01010563,2,30.04524887,8.108108108,6043.7,3.857142857
10035,E01010564,3,23.90852391,4.805041355,9579.2,3.723986857
10036,E01010565,7,26.49903288,4.490022173,6626,2.710843373
10037,E01010566,3,28.39506173,8.30168204,7062.8,5.263157895
10038,E01010567,3,28.64238411,7.395287958,7607.7,6.751054852
10039,E01010568,7,14.01408451,5.002908668,6539.2,6.018518519
10040,E01010569,3,23.5915493,8.200455581,8035.1,6.507936508
10041,E01010570,10,11.29541864,4.408817635,6665.4,7.800312012
10042,E01010571,3,17.20078483,5.401234568,8357.4,6.440677966
10043,E01010572,9,17.10421639,3.236682401,2380.8,4.831460674
10044,E01010573,8,15.98440546,3.875545852,5618.9,3.829787234
10045,E01010574,9,15.19198664,5.476529161,3954,5.008347245
10046,E01010575,8,16.15044248,4.444444444,4155.8,7.908611599
10047,E01010576,9,12.61682243,4.221635884,3992.8,2.470741222
10048,E01010577,9,10.44891641,2.770618557,4246.3,2.005730659
10049,E01010578,6,12.57062147,8.416458853,5741.1,2.043132804
10050,E01010579,10,10.38961039,3.180914513,3016.5,1.684717208
10051,E01010580,10,11.36141038,4.813046937,7178.8,4.95049505
10052,E01010581,7,15.87057011,3.836784409,3439,5.033238367
10053,E01010582,6,11.55261221,5.452366687,4658.6,4.864864865
10054,E01010583,2,21.31474104,6.031746032,7513.5,4.856787049
10055,E01010584,3,20.06849315,7.635746606,8828.9,4.735682819
10056,E01010585,6,16.65668065,5.174129353,7212.1,1.649746193
10057,E01010586,9,9.60982659,3.058676654,15433.6,4.812030075
10058,E01010587,7,12.68882175,3.156872268,19847.7,5.371248025
10059,E01010588,7,14.99227202,5.173501577,13013.9,2.277904328
10060,E01010589,9,13.18864775,3.32103321,14676.6,4.50310559
10061,E01010590,7,14.44506414,3.318181818,10539.1,4.015296367
10062,E01010591,3,22.90996785,8.02507837,13523.6,4.537205082
10063,E01010592,5,18.06966618,4.856115108,8651.3,4.142857143
10064,E01010593,6,19.0048376,5.421331762,12703.3,3.053435115
10065,E01010594,4,18.35396941,4.556354916,4927.8,6.25
10066,E01010595,3,18.89810427,6.504445484,2732,3.373819163
10067,E01010596,7,13.76868607,4.6875,5631.4,4.129464286
10068,E01010597,3,21.93708609,5.573558004,5693.1,7.692307692
10069,E01010598,4,23.40740741,4.66507177,4566.5,3.827751196
10070,E01010599,2,24.63485881,4.727272727,4439.9,5.182072829
10071,E01010600,3,28.37715322,6.418219462,2079.1,6.484149856
10072,E01010601,3,21.21650978,4.915346805,4619.7,7.407407407
10073,E01010602,3,23.38582677,4.83968542,2944.6,4.521276596
10074,E01010603,5,20.75176194,5.661538462,5043.1,5.218446602
10075,E01010604,7,22.22222222,4.611111111,9731,6.608478803
10076,E01010605,1,33.05509182,8.75,7152.9,4.739336493
10077,E01010606,1,41.66108506,8.610567515,7946.6,5.423728814
10078,E01010607,1,35.29411765,7.921714818,14167.5,4.529616725
10079,E01010608,1,39.01850362,7.073030477,12212.5,1.264044944
10080,E01010609,1,32.54098361,7.797029703,3773.6,2.148760331
10081,E01010610,1,29.4,8.58778626,9713.8,2.570694087
10082,E01010611,1,32.26205192,6.603773585,8231.7,5.935483871
10083,E01010612,1,30.72164948,6.837016575,10111.9,3.178206583
10084,E01010613,1,29.5043273,8.836075564,19465.8,2.183406114
10085,E01010614,1,28.21118991,7.201405152,12918.1,1.234567901
10086,E01010615,2,28.14258912,7.445255474,6857,5.235602094
10087,E01010616,1,31.97026022,7.600827301,6611.8,1.859099804
10088,E01010617,1,36.18090452,10.30867793,5694.8,6.87593423
10089,E01010618,1,34.52012384,6.215316315,6257.4,5.048859935
10090,E01010619,2,33.05993691,5.054151625,1765.8,5.36809816
10091,E01010620,1,42.23776224,8.155146693,8054.7,9.183673469
10092,E01010621,1,38.647343,5.479452055,2304,4.830287206
10093,E01010622,1,40.1451703,7.610350076,3956,7.192982456
10094,E01010623,1,37.68352365,10.31231585,2711,7.746478873
10095,E01010624,1,39.73717146,8.064516129,4596.6,6.280991736
10096,E01010625,1,33.92712551,7.696476965,3850.9,5.479452055
10097,E01010626,1,32.7540107,6.39589169,7636.3,3.767660911
10098,E01010627,1,31.57024793,5.59566787,14052.6,2.799377916
10099,E01010628,2,32.60254597,6.19278406,10870.7,5.140186916
10100,E01010629,3,26.64319249,5.933304461,12222.2,4.852941176
10101,E01010630,2,23.69417108,5.667181865,12015.8,2.401372213
10102,E01010631,1,31.91489362,7.547169811,14230.6,0.930232558
10103,E01010632,1,31.15384615,7.737321196,7201.3,4.483430799
10104,E01010633,4,20.44517725,5.382059801,5265.6,1.067961165
10105,E01010634,6,19.67963387,5.672402804,4817.9,0.482160077
10106,E01010635,1,37.67482517,11.84931507,12814.9,0.987654321
10107,E01010636,5,18.84057971,4.938271605,29522.8,0.698080279
10108,E01010637,4,18.25513196,3.463414634,16104.8,3.648648649
10109,E01010638,7,16.50641026,4.192872117,13112.1,3.316953317
10110,E01010639,7,16.51487553,4.208416834,993.8,4.620749782
10111,E01010640,4,14.05017921,4.042179262,16228.8,2.696078431
10112,E01010641,7,17.52498078,8.218277449,7027.7,6.182380216
10113,E01010642,9,13.75358166,3.894839338,4456.6,3.139013453
10114,E01010643,6,12.84246575,6.444444444,1407.8,3.639240506
10115,E01010644,8,15.16646116,3.54885756,4631.9,5.601317957
10116,E01010645,9,13.37748344,3.937881309,4086.8,2.243589744
10117,E01010646,9,13.27134404,2.522255193,4922.4,4.447632712
10118,E01010647,7,14.25389755,4.356060606,475.5,1.893939394
10119,E01010648,10,12.40569992,4.205946338,2191.7,1.595092025
10120,E01010649,2,23.45991561,5.906593407,15937,1.210653753
10121,E01010650,1,26.97768763,7.011070111,12079.8,3.202846975
10122,E01010651,5,20.31372549,4.790419162,5756.9,2.05338809
10123,E01010652,3,27.08933718,6.803130644,3177.4,4.094488189
10124,E01010653,1,25.29534399,7.833163784,2479.2,4.585537919
10125,E01010654,1,29.18350849,7.009345794,2563,2.857142857
10126,E01010655,1,29.59183673,7.237715803,3895.1,2.600472813
10127,E01010656,4,19.74623315,5.837075048,6235.5,4.376012966
10128,E01010657,2,23.986195,5.138888889,4464.9,5.060240964
10129,E01010658,1,29.73552538,5.636638148,6899.3,7.317073171
10130,E01010659,1,34.48534936,7.924335378,1671.8,5.167173252
10131,E01010662,3,24.14414414,5.596763318,1724.1,5.030181087
10132,E01010663,1,37.22517058,7.337409672,5111.6,4.076086957
10133,E01010664,3,26.35078969,5.771643664,5730.3,4.854368932
10134,E01010665,2,24.73347548,5.573080967,6306.6,4.80349345
10135,E01010666,1,36.62974684,12.50710631,1445.3,2.953020134
10136,E01010667,1,29.00943396,5.961331901,1152.7,3.815580286
10137,E01010668,4,23.18181818,4.024556617,6503.4,5.638474295
10138,E01010669,2,25.51679587,5.333930973,6484,6.911764706
10139,E01010670,2,27.6077886,4.451682953,5921.1,4.538341158
10140,E01010671,3,26.19607843,5.53633218,2993.4,5.124450952
10141,E01010672,6,14.43108233,3.640416048,5829.2,8.605341246
10142,E01010673,1,34.56624075,7.034412955,5510,5.263157895
10143,E01010674,1,29.9729364,5.149647887,5703.5,5.710306407
10144,E01010675,3,23.5705951,5.246053853,6705.4,4.232804233
10145,E01010676,1,38.70786517,6.198347107,5013.3,5.873715125
10146,E01010678,4,22.42647059,7.323943662,2427.7,3.727506427
10147,E01010679,1,38.43769374,7.370423205,5866.6,2.456499488
10148,E01010680,1,24.66165414,7.937395193,2414.9,1.519756839
10149,E01010681,10,13.91585761,2.463382157,13348.1,1.395348837
10150,E01010682,1,30.35253654,8.868715084,7553.7,1.064773736
10151,E01010683,9,8.506224066,2.26185298,1400.2,3.959484346
10152,E01010684,7,17.66612642,4.24403183,4726.5,5.776173285
10153,E01010685,6,15.51849166,5.357142857,8777.4,4.768041237
10154,E01010686,9,17.1875,5.071225071,14559.5,7.01754386
10155,E01010687,10,10.72164948,3.163152053,1412.8,2.141900937
10156,E01010688,5,18.1462141,5.68122041,7272.4,4.457652303
10157,E01010689,7,13.72912801,3.735926305,2120.8,2.644628099
10158,E01010690,6,21.01265823,6.024744486,3403.8,2.302158273
10159,E01010691,10,6.361520559,2.855329949,2906.3,5.456349206
10160,E01010692,10,9.504132231,5.581637976,3971.7,4.939516129
10161,E01010693,10,7.603305785,3.046716317,4297.5,3.40599455
10162,E01010694,10,7.786259542,3.2404407,89.8,4.035874439
10163,E01010695,8,12.71929825,5.344494527,87.4,2.158273381
10164,E01010696,10,8.301306687,2.234636872,1083.1,4.519774011
10165,E01010697,10,8.191403082,4.485852312,2985.9,4.539722573
10166,E01010698,8,12.83618582,4.601861427,6105,7.56429652
10167,E01010699,5,17.73274224,5.611729019,5806.8,7.804232804
10168,E01010700,1,35.95113438,4.440389294,7258.5,5.705229794
10169,E01010701,1,39.35361217,6.914893617,2319.8,6.560636183
10170,E01010702,1,35.53333333,6.359223301,7469.4,4.21286031
10171,E01010703,2,26.20363062,5.949519231,620.3,6.049822064
10172,E01010704,2,21.11627907,5.44518028,471.5,7.197943445
10173,E01010705,6,19.09696521,4.897218863,406.9,1.57480315
10174,E01010706,8,11.40939597,4.15601023,3923.8,1.883830455
10175,E01010707,8,13.87245233,3.659202622,2952.8,2.309058615
10176,E01010708,4,18.91472868,3.407053198,324,2.713178295
10177,E01010709,8,14.25908667,2.870813397,1790,2.04638472
10178,E01010710,1,35.56116015,8.55,203.1,2.267002519
10179,E01010711,1,29.70679012,12.11726384,6316.3,6.208053691
10180,E01010712,1,30.93401885,4.347826087,3735.7,5.414551607
10181,E01010713,1,30.62827225,7.530312699,3381.2,5.613305613
10182,E01010714,2,23.09807516,5.567606652,4711.3,4.953560372
10183,E01010715,2,21.33645955,6.384976526,4937.9,5.700123916
10184,E01010716,2,23.38557994,7.286432161,3225.5,4.935370153
10185,E01010717,2,25.36585366,5.009163103,1558.4,4.173106646
10186,E01010718,1,30.91231178,7.783641161,4708.9,5.642633229
10187,E01010719,1,33.85951066,5.531686359,5341,7.543520309
10188,E01010720,1,34.51407811,9.216589862,2959.9,6.006493506
10189,E01010721,1,24.14989591,6.659729448,6415.7,5.132192846
10190,E01010722,2,25.9407526,5.243902439,6260.8,6.570512821
10191,E01010723,1,33.36314848,5.439595193,3376.9,7.444668008
10192,E01010724,1,28.47866419,7.864357864,7013.9,4.849498328
10193,E01010725,2,26.62337662,6.131767776,2107,5.565217391
10194,E01010726,7,20.36575229,4.558204769,4915.1,4.847645429
10195,E01010727,4,17.75636614,6.268306971,6855.6,4.454022989
10196,E01010728,1,32.24637681,6.860158311,52.8,4.285714286
10197,E01010729,5,25.10917031,5.16540917,37,4.307692308
10198,E01010730,1,39.37924345,11.11111111,46.6,2.673796791
10199,E01010731,1,34.39065109,7.925696594,28.1,2.739726027
10200,E01010732,1,29.25292529,6.815365551,41.6,2.823018458
10201,E01010733,1,34.3605547,10,1237.1,2.492668622
10202,E01010734,1,34.0952381,6.056701031,2607.6,4.41426146
10203,E01010735,1,36.79753657,8.008542445,435.1,3.206997085
10204,E01010736,1,32.11223694,4.910063199,522.6,1.919385797
10205,E01010737,1,37.58561644,7.5,37.3,2.58302583
10206,E01010738,1,32.16974675,6.153100775,36.8,3.374578178
10207,E01010739,1,36.11111111,6.65060241,1479.8,2.996254682
10208,E01010740,2,32.13276836,5.726184279,2297.4,3.893442623
10209,E01010741,4,22.95786758,5.710206995,3957.3,3.327787022
10210,E01010742,1,35.80939033,5.396370583,516.3,1.615508885
10211,E01010743,1,35.08353222,9.970149254,152.9,2.410901468
10212,E01010744,1,33.51477449,5.697232773,151,3.085714286
10213,E01010745,1,29.05918058,6.006322445,110.7,3.06345733
10214,E01010746,5,21.83698297,4.017638413,4532.6,3.787878788
10215,E01010747,2,28.44894778,5.790784558,3523.3,1.926163724
10216,E01010748,1,30.5601318,8.746898263,166.5,2.524698134
10217,E01010749,1,28.69399428,9.118086697,462.1,3.74015748
10218,E01010750,5,25.7254902,4.399212081,1957.7,3.254972875
10219,E01010751,2,29.01597981,8.363116512,2043.5,4.694835681
10220,E01010752,3,16.88622754,5.694117647,336.1,5.205811138
10221,E01010753,7,23.57651246,5.85106383,945.2,4.022988506
10222,E01010754,5,15.15151515,5.776636714,5884.3,3.29531052
10223,E01010755,1,23.61516035,5.533399801,2254.8,4.623513871
10224,E01010756,5,15.86971587,5.219322599,665.9,2.237762238
10225,E01010758,9,10.8365019,2.320185615,1389,4.122340426
10226,E01010759,3,22.53184713,7.385998715,85.4,5.9375
10227,E01010760,8,12.9750983,3.336809176,2308.9,2.149437052
10228,E01010761,3,27.70817981,6.417736289,3571.3,3.517110266
10229,E01010762,2,23.70795734,5.40025413,5834.2,3.265306122
10230,E01010763,3,25.92879257,5.343047966,1979.1,5.144404332
10231,E01010764,9,11.45149526,2.584615385,4418.3,3.853754941
10232,E01010765,6,18.12434141,5.575065847,638.2,3.407601573
10233,E01010766,10,11.54598826,2.880658436,2566.1,3.720238095
10234,E01010767,7,15.06493506,4.074585635,6459.7,5.263157895
10235,E01010768,10,7.916986933,1.783517835,5480.4,3.425414365
10236,E01010769,8,12.38390093,5.105296745,772.5,4.651162791
10237,E01010770,10,7.956989247,1.698754247,6510.9,3.726708075
10238,E01010771,10,9.181636727,3.025347506,6380.2,3.498542274
10239,E01010772,10,8.463035019,2.206461781,5989.3,4.257641921
10240,E01010773,10,10.64336775,3.388746803,5700.9,2.914798206
10241,E01010774,9,11.14435303,3.383458647,502.9,2.651515152
10242,E01010775,7,19.47513812,3.655793026,3172.8,3.841059603
10243,E01010776,2,24.03770621,6.086956522,5066.1,3.709198813
10244,E01010777,1,22.9535865,9.245411285,6709,4.666666667
10245,E01010778,2,22.97650131,5.8390579,4544.9,3.819444444
10246,E01010779,3,23.8170347,7.663551402,5738.4,3.004291845
10247,E01010781,2,24.50980392,5.687203791,34.3,3.651685393
10248,E01010782,2,23.36610758,7.643884892,82.4,4.861111111
10249,E01010783,5,20.91757387,5.407124682,38.8,3.614457831
10250,E01010784,3,15.61538462,5.889803673,723.9,3.143712575
10251,E01010785,5,10.80882353,4.461440408,737.5,3.592814371
10252,E01010786,7,16.81136543,4.921135647,3403.5,3.430531732
10253,E01010787,7,15.13975155,4.545454545,2626.8,3.314917127
10254,E01010788,5,12.2591944,4.088952654,1209.1,3.585657371
10255,E01010789,2,18.86120996,6.710310966,1433.8,2.990033223
10256,E01010790,9,12.50989707,2.939337086,1036,2.661596958
10257,E01010791,3,24.20156139,5.519125683,4679,2.852049911
10258,E01010792,1,31.13079019,6.485671192,633,3.417533432
10259,E01010793,2,24.67902996,5.092091008,467.3,2.953020134
10260,E01010794,3,26.84775742,7.009581442,947.9,3.049327354
10261,E01010795,4,13.55170199,4.491481673,4390.1,3.539823009
10262,E01010796,2,27.5862069,7.332939089,287.5,3.339191564
10263,E01010797,6,13.97756687,2.97029703,5869.4,3.71318822
10264,E01010798,3,21.16488925,6.324900133,6294.6,5.781865966
10265,E01010799,2,26.0374288,6.883604506,5797.9,3.643724696
10266,E01010800,1,31.13354037,9.110747409,3348.4,3.541666667
10267,E01010801,3,21.00611829,5.580246914,3970.5,3.415783274
10268,E01010802,1,24.87906012,7.22599418,6973,4.99194847
10269,E01010803,1,37.06140351,6.21085595,8762.3,4.17193426
10270,E01010804,2,33.15881326,6.195462478,3060,5.446293495
10271,E01010805,2,25.58309038,6.141304348,2816.1,6.592039801
10272,E01010806,2,26.28705148,6.420927467,3179.7,6.706408346
10273,E01010807,2,30.786268,9.114359415,9209.2,3.590664273
10274,E01010808,1,35.91635916,5.91006424,11927,3.99113082
10275,E01010809,1,39.22789539,7.424593968,7653.3,3.361344538
10276,E01010810,2,27.90697674,5.861136159,7863.1,5.483549352
10277,E01010811,1,37.32119636,6.183274021,4877,2.877070619
10278,E01010812,1,38.11881188,6.653809065,5125.7,3.880597015
10279,E01010813,1,40.8388521,8.13648294,2113.1,2.503128911
10280,E01010814,1,32.33944954,9.846153846,2903,1.752190238
10281,E01010815,2,25.28977871,4.940177538,1031,2.280130293
10282,E01010816,7,17.41357234,4.33646813,6233.8,2.352941176
10283,E01010817,1,31.50026695,7.550713749,2689.2,3.565891473
10284,E01010818,5,22.78250304,4.38131921,2492.4,3.282275711
10285,E01010819,1,37.3284538,12.03208556,1371.6,3.220611916
10286,E01010820,1,38.7645479,11.48555708,4148.3,3.333333333
10287,E01010821,1,27.5297619,7.257646449,2378,4.518072289
10288,E01010822,1,32.20338983,9.654631083,2922.7,3.976143141
10289,E01010824,1,28.58122001,7.24713243,5007,3.626943005
10290,E01010825,4,20.22375215,3.963612736,3836.7,3.746397695
10291,E01010826,1,33.77234243,6.093189964,2203.1,3.435114504
10292,E01010827,2,27.06502636,5.452212957,1367.8,4.868549172
10293,E01010828,1,27.73044152,7.443563148,3753,3.181336161
10294,E01010829,1,31.66800967,7.497048406,1712.1,4.84375
10295,E01010830,1,30.80194411,6.046894282,4370.7,2.392344498
10296,E01010831,1,30.86261981,6.193078324,6134.7,3.059273423
10297,E01010832,1,31.24260355,4.85396956,2077.2,1.710376283
10298,E01010833,1,34.68296409,8.385985066,168.9,2.150537634
10299,E01010834,1,18.25124093,5.64516129,300.6,5.198358413
10300,E01010836,1,28.79478827,5.558264261,3172,5.521472393
10301,E01010837,1,35.62700965,6.024667932,82.6,1.960784314
10302,E01010838,1,33.15180395,6.227106227,2396.8,6.865671642
10303,E01010839,1,38.83817427,8.793820559,5919.5,4.354587869
10304,E01010840,1,41.97530864,10.0265252,3130.9,3.86996904
10305,E01010841,1,36.11111111,6.924754635,2582.4,3.512880562
10306,E01010842,1,37.97546012,7.335069444,1036.3,8.984375
10307,E01010843,1,37.04716336,8.215158924,3547.3,2.610114192
10308,E01010845,1,29.67105263,9.025787966,3296.1,3.405572755
10309,E01010846,3,26.3253012,6.22659176,3617.7,5.72597137
10310,E01010847,3,21.99528672,5.555555556,689.2,2.75862069
10311,E01010848,3,22.09944751,6.119873817,4989.4,3.624161074
10312,E01010849,6,22.37762238,5.07505361,12344.4,4.31547619
10313,E01010850,1,32.53638254,7.255747126,4029,4.46985447
10314,E01010851,4,20.06890612,4.424157303,3308,4.590163934
