LSOA21CD,band_1_mean,band_2_mean,band_3_mean,band_4_mean,band_5_mean,band_6_mean,band_7_mean,band_1_stdev,band_2_stdev,band_3_stdev,band_4_stdev,band_5_stdev,band_6_stdev,band_7_stdev
E01000022,8898.563598261431,9108.940521399347,9768.530682445342,9950.02034644365,13569.787426289395,12884.950428645474,11461.681227300489,218.28175329580012,215.66233166831955,245.10314755378462,340.3612901872533,807.3552157401949,461.99000656425693,439.78211526959217
E01000024,8857.69717897946,9110.292443149468,9807.165499624589,10018.631610598295,13507.829131893019,12858.008648590847,11428.717655239445,217.01530721470596,230.3792156776693,250.36642865571554,352.861271984812,808.0408492470392,408.01765763677633,399.66730928674986
E01000025,8856.149852913692,9124.853808414351,9860.640805790226,10050.00876286284,13705.276918967194,12742.187086365611,11215.657029178032,284.9635825160599,292.6721521306032,310.7156550934884,483.1927769110152,792.081332887598,418.95640900205495,411.47518354884267
E01000027,8942.504810296443,9195.110305316904,10018.555266683128,10294.184560831056,15000.161309966332,14950.164115694419,12376.627105265592,449.91668046691285,529.047482450647,686.3837928722302,929.5554032353258,2298.3619977932867,1934.6376310755227,1273.26464170583
E01000028,8809.382344766962,9079.798601045526,9887.620124040022,10075.615128025056,14458.06970467918,13849.65840182782,11954.931662553205,278.5810347191931,284.78481307668545,367.1887712494186,476.78870825734305,1187.3173964756654,1115.197493683169,755.951993143031
E01000029,8836.221997972985,9108.93722789414,9911.268122669142,10095.258889134113,14332.342339842775,13569.881480062673,11813.239519238676,332.20157727984196,346.8893595712768,390.4297456350921,559.051236942049,1057.7769478346854,880.9996770274871,737.7657081722497
E01000030,8719.38284827483,8954.846137194678,9757.210229725424,9845.22388196202,15247.640875425328,13990.247479202755,11737.821964679402,304.78841913083795,325.7888627249216,363.3861387324314,494.41438686351427,1774.1015228734457,1270.6774202979357,637.1589474830505
E01000031,8972.403469421139,9186.049921065733,10040.31257292644,10146.53482224873,15744.15276997433,15096.339080874195,12294.716516498424,352.3060005657356,400.33129402571234,533.3382354132243,719.4127959575803,2098.0278165834666,1996.6984343578893,1233.1482288219881
E01000032,8908.15625134867,9126.451424424278,9917.565509660011,9969.983231684677,15564.721697576459,14167.955154941283,11753.067359916307,589.67580042256,636.6913028296867,674.9408417615608,824.5808793746138,2306.8606594593844,1721.3980276604773,835.7307491412985
E01000033,8884.10171608606,9085.122233788014,9747.522703101638,9828.166997828293,14097.382580001517,12975.342324009316,11297.647484620938,267.62448225093164,285.729709401662,312.2947779338341,458.9547795845962,1143.633858561827,505.10654193138515,504.38476690361864
E01000034,8876.115835125802,9074.14923648136,9848.12978950671,9800.44662567538,15949.80985383678,13795.941905808497,11286.266983815627,700.759325009412,812.662292147477,955.9221872264341,1197.20414858202,2514.0415853876707,1786.5734958703201,1311.1976299652786
E01000035,9410.625582432558,9775.026707599942,10682.73839328625,10935.731837230682,14726.025495422025,14523.819119241492,12613.308411757727,862.2387142354196,1006.3282350580316,1139.2463149769897,1337.0436211727385,1983.8378850709173,1679.0690311614576,1197.8993976865002
E01000036,9776.490260840532,10165.284176102488,11158.055052112586,11521.71382779134,14604.106373088733,14156.292531677012,12605.499753668219,1306.3403048574544,1477.8794726858298,1740.1060354363667,2029.3888697510038,1796.031851860095,1875.2765457651576,1839.1566189274786
E01000037,8889.860752221632,9121.538149426722,9824.528722471603,9942.166454332037,14345.709973081779,13181.319083323606,11533.53499762445,396.3480066387959,434.91295019048823,467.8945888102866,644.4332875247395,1622.0433404045577,791.4748257715271,894.9233066818122
E01000038,8913.937167090797,9158.307004033937,9872.282650945137,10032.08119511498,14003.671485105499,13255.488855254087,11693.739515204568,282.33738905141865,300.0362028913119,306.26624696310216,429.54374648460265,1182.4424339389068,630.4098998040595,546.3990230851937
E01000039,8715.324262274193,8839.851478111883,9612.266195429647,9427.034173200387,17031.945743402754,14296.250004859348,11169.221674850982,368.7533479744029,392.678619520836,468.083428080694,686.2998633384233,2412.2652039073823,2109.7920922772323,1333.0016957184762
E01000040,9089.254320178412,9320.268625453738,9975.104955201017,10169.83688020169,13431.707715223532,12764.115799305526,11462.27847986554,338.7235521776345,362.43195318269795,425.11256866076695,600.1458342727888,935.2693435598568,741.3345770088691,686.4335709751194
E01000041,8841.383425194093,9072.707560948918,9777.046995756762,9893.058556582158,13744.842150370025,12524.860531897746,10995.579394389633,230.6663987574428,243.9681611088555,286.00469536707465,402.7905936671482,829.8986328395661,430.1033932387481,414.1508986113734
E01000042,9029.155615522544,9206.744944243237,9869.756237742682,9944.973516677199,14355.73427677286,13003.959387840008,11268.70673690395,397.50921678798346,403.6229689030041,458.30576408642276,660.0008771313613,1136.0522035083031,1227.5227105421145,985.7594717957819
E01000043,9348.079193649972,9589.524544131878,10302.272709107123,10420.064201847808,14296.794637491554,13328.471794684338,11802.74604682771,740.7586547621864,853.3995472613985,1017.267666023773,1157.7284921319495,1620.3883439023618,1143.3157173504037,1352.9566689842472
E01000044,9035.17571115651,9255.075116625847,9852.233355290586,10065.140622525892,13022.013097498619,12430.982589314355,11245.0923667339,266.83557521271706,269.20605845696275,280.5534880383029,395.70604654747666,985.0743595229521,569.8142999913225,557.1571052041028
E01000045,9124.062868968867,9357.896603067562,10071.87248168954,10205.108057204003,14045.313460044163,13177.333563905455,11511.301381463736,428.3282421615806,499.6269531821306,583.9570691022383,731.8976019233024,1456.3543602021866,1194.6724761144874,861.5397187757045
E01000046,8881.151263804133,9102.010397607175,9756.118121285499,9858.452715332618,13716.739775490236,12607.491724781283,11065.734383536483,226.01475642436992,237.06695607823372,269.55696048847057,387.1400973787841,864.155559954012,497.9321789033162,439.6412341502974
E01000049,9606.693571107939,9937.747845769978,10692.194671168205,10803.655722736812,14946.501099065777,13698.720819144019,11943.546441773784,1550.812429850326,1791.3844825368003,2017.91392466873,2273.691836618192,2245.6956311646063,1893.6481857565466,1601.5117605581465
E01000050,9156.358399345349,9401.358204503425,10010.297875047245,10254.667413668414,13083.479997510114,12698.739564181358,11532.313012288882,336.9102100973717,376.56485696353025,480.50391487826255,610.2215287494553,1019.6361532079183,746.1809946246068,628.9924902009695
E01000051,9752.205201095554,10104.942330468824,11012.197639098436,11359.583022863422,14097.970675057137,13833.831799789788,12372.781904234234,643.3250236202274,716.6007189173799,968.1675253405025,1196.0609558541703,1203.7046583322115,1324.4545805317532,1025.5601695049709
E01000052,8989.561509993331,9204.197739920102,9842.135083605688,9993.48034745165,13599.703872017395,12616.652440585525,11198.055545691726,247.04035630165296,267.0438595975874,277.72074323397874,409.5120733931816,1512.0482171977753,925.4124576955901,516.264154065565
E01000053,9004.625926502262,9253.43389340838,9963.432825876753,10124.177421056722,13495.930594271504,12693.909482710602,11314.467918523704,308.9581317976647,317.6936578831777,407.0343929596964,512.8405262219486,1257.288301917229,772.5136586553116,527.1368119691022
E01000054,9054.182576458663,9258.453386296827,9921.712691466471,10087.401429205955,13950.987785190322,13176.559078514936,11534.413602494235,253.82458179557264,267.2397991187582,268.7255605781233,393.0135669580526,1326.5795514033866,704.4944478812066,400.94105754498213
E01000055,8994.780844178318,9200.383013594894,9846.335280642505,9995.705790044902,13628.504681902014,12824.399759265054,11303.755052877832,293.2963253157408,303.1534051588697,297.5638986601769,407.28089463332105,1021.2344840484951,603.7929901099419,446.2906780753336
E01000056,9215.13686761819,9486.978951096864,10302.888974683176,10481.950659954895,15004.74942005751,14033.423411998081,12038.643898988208,743.582586248408,933.8745718729357,1183.7483232008897,1426.0933998614805,2291.213176673077,1902.26497792307,1691.3622779999678
E01000057,9013.231139794396,9223.663057527896,9896.223265175598,9999.516205876467,13938.200051182956,12823.38751301577,11290.022355472738,355.6267515597913,385.87063929687395,417.78884671054556,495.67198983358645,1331.4060563274943,603.3570492173482,464.03527322203274
E01000058,9000.381782634182,9175.681766762546,9819.204425224814,9944.958726702802,14013.961767687424,12877.998328846754,11262.188166535452,276.2256819737522,280.54899793988295,289.2107909550665,406.783493725975,1080.4579102511561,503.0245842872323,460.60313274129715
E01000059,9006.903693226246,9176.657824674847,9870.734532862507,9916.681962121787,15195.456117266567,13571.291556871667,11467.646925833615,255.29481222044203,281.60060223315355,310.9930228856025,520.8424685880888,2718.5363370000446,1280.2712598106114,591.9326352468546
E01000060,9090.352773039505,9332.120043017063,10161.543487408213,10241.204396781319,15761.359987426868,14704.276676911226,12063.76209185039,537.4851165478119,657.5460045645958,815.1860208963706,1005.7513192926283,2179.7581805892783,1929.5152298001906,1026.242009729506
E01000061,9006.900177063755,9227.532431235182,10097.207893790986,10132.609779325581,16171.272030321901,15342.201110436634,12284.642900765344,379.1124343755463,475.8785186031077,612.3883590325031,816.2369191256055,2577.1947438231095,2466.226981783492,1353.9503362347145
E01000062,9099.005999368785,9295.642944826315,9960.390264063473,10145.625031476467,13981.439944700829,13449.548313384514,11823.952242991663,282.1932328819308,290.67849403732896,287.9556584848101,388.13296369418504,1028.2616114969915,717.7692373638877,505.7722083231808
E01000063,8853.578541884575,9091.352374160298,9807.680252894403,10004.985756989134,13947.014317755496,13153.968415449372,11555.385325905596,296.8809463032132,290.67190508732216,279.2978101630344,407.13247256084503,871.0541955965426,539.2761424495466,496.7873900104145
E01000064,8876.648636160635,9106.565273340753,9796.805925743065,9976.569937661689,13778.525241775898,12855.180416910254,11405.172803832778,237.01363818195762,264.64376011596596,298.6314919892675,422.07298947567574,1024.644593845508,580.4852492963845,487.41235821984986
E01000065,8812.635965780915,9084.371790014326,9829.795388021532,10021.890193465799,13797.085102068431,12864.135222109877,11395.712112042076,554.2341957173414,582.4554527110545,701.1166031703115,881.2255670622038,1207.7740287561608,924.5228497686962,767.3897621663427
E01000066,9006.259448213208,9288.45329325421,10068.667779319201,10213.629209551524,14386.777667630971,13368.301084252334,11694.70246869634,797.7152506314541,968.0344078526283,1366.2170237322186,1554.0394412119936,2144.018893833014,1655.4057928190596,1121.8406398947407
E01000067,8833.969037872721,9027.351102497574,9633.50540912641,9670.573312356995,13785.374330434388,12585.785144375197,11139.04326640049,336.93370367469964,329.3768932107083,324.05627347502184,468.1945769526999,929.5453760466495,590.5289154542924,677.0545760730608
E01000068,8928.082408587528,9113.136967436567,9801.663134146633,9716.162532440396,15323.36376076104,13196.89103024442,11096.490257628304,610.8953364838933,706.6983227429735,808.352719571772,978.2746870408852,2656.2175955808775,1838.612978567562,1194.0204990738325
E01000069,9115.435094316757,9325.848435414458,9943.750451691547,10122.428245658615,14113.142168051258,13226.771933944638,11664.489123465011,575.1854415737691,646.517937336927,481.37991423619155,627.8972013695815,1619.195244606668,1039.0574336091413,715.116720046743
E01000070,8934.028068698804,9112.488037450146,9804.156829049507,9766.060641217326,15347.036703993992,13422.665680091799,11310.45927363311,404.74534558565455,451.1164395551804,524.7615571291916,673.0683863986973,2758.078871177772,1828.352372896138,984.9379719998138
E01000071,9105.755342653005,9285.020946605062,9932.028159245467,10056.913433654521,13845.834799796548,12750.989084205436,11377.795201313616,918.0127177730845,739.0807292918638,715.4511765525843,878.5051159014467,1252.1601328199843,883.3822235170986,1010.6931107991705
E01000072,8821.86666404965,8994.339149196301,9726.975651863035,9663.494236317945,15434.803283361583,13578.159519956536,11171.664835443868,507.1624016979465,562.8612211119033,711.4726404346078,922.8765993527719,3200.759510062202,2744.717910899977,1687.4539960214877
E01000073,8951.143013444565,9142.290509574108,9881.74061278475,9953.528300334758,15435.933276835682,13800.590271218065,11516.91129079603,610.414516694326,676.1784572397697,743.5184072962146,907.6778919717168,2467.0750806906904,1663.6350596684938,932.5632032757583
E01000074,8917.106287827763,9165.008128288204,9892.611496375635,10052.09401878648,13927.841759907518,12939.956953939063,11370.364056304099,387.27169323422345,437.8780431197723,463.7747620275277,604.6277132043981,1017.5382817758222,746.2843330280974,774.3023861601604
E01000075,8894.854922902841,9038.273141658037,9782.204366616708,9713.59696356284,16036.227922112037,14099.973990821913,11384.267359099636,316.1028777512165,356.48183859711344,464.82115030750634,603.3958339438032,2352.692037686629,1930.5332487471703,934.4027582864325
E01000076,9036.56511323515,9252.812484507389,9927.26893464426,10069.410294939302,13917.690941960647,12936.901727769535,11331.397840265758,435.08366706165504,491.275839302887,525.4486828616484,620.8109105526158,952.3623377744134,547.2810426388186,508.5755457068728
E01000077,8803.259587003937,9050.165149778997,9776.378918725926,9905.151047209063,14078.131572842418,12953.42107617136,11267.595681031786,287.2001611837664,307.1859132447333,326.165950103564,476.2275624354197,1530.325968330952,902.0927887318696,580.8314082324647
E01000078,8841.821603759972,9103.90099530414,9827.481068170098,10066.917889506289,13568.251261723415,12896.561266792172,11520.893134097705,278.20302178329206,317.65194838403374,327.38113559696177,410.40341754641474,1008.720311098521,590.1093315292331,495.23275922593695
E01000079,9016.684231239256,9194.575435861818,9997.405648162729,10044.361259017043,16229.73394986453,14893.218407852784,12050.71536733884,285.7221060035007,338.5181073191994,428.8006652669656,553.5925289922052,2872.8301537005864,2228.7023255441613,903.5058792126846
E01000080,9037.245446386112,9250.209295677998,10060.67246879275,10092.993632701136,15606.834823663989,14090.948046191086,11754.212317486259,499.4104417926678,590.0229870330339,690.1212482703803,867.9204119256589,3059.6156106160593,1667.6848977598484,851.6687436809513
E01000081,9030.890186395025,9259.7124788639,9943.770088731406,10179.990910330285,13769.371343185396,13201.815310137026,11748.143561978635,298.74168824415983,323.27021445693657,324.25581825790385,437.89618871445464,983.4934234207934,506.3861261331376,488.1689949834906
E01000082,8799.936729926165,9024.949560921717,9684.798757070186,9889.238961559577,13535.898728327425,12757.387146441206,11334.225902495471,315.7226979057186,329.09361655371515,332.48251471566755,437.2872189295102,929.6155104583218,606.8208493004392,590.5959220157459
E01000083,8741.450587725678,8962.37048596764,9653.511450060274,9778.584821932787,13844.592099469304,12670.300429328585,11129.63169125522,223.20782577807003,222.50240679632466,218.02450103822562,319.8334276802641,998.2472093981041,459.9128092163483,395.1662736418183
E01000084,8801.293075966494,9012.96523465592,9711.563431391667,9832.194054155529,14193.176098114993,12849.151330243203,11162.51467810552,238.31190300984844,255.42090225817918,254.6029957744577,401.890072615854,1837.395647760366,892.3139701573144,446.30436268372864
E01000085,9013.631078817603,9233.92713429034,9897.694767592144,10111.345115785682,13589.83539050844,12822.031557089998,11441.692054901292,238.90414151096707,264.3071957324289,302.6956018742052,416.0127941156729,1273.1029025036478,560.4005264003201,456.8418291721537
E01000086,9000.430197705402,9184.112645584864,9826.305989773382,9959.238748645268,14072.562024630686,12961.589553920021,11339.946770884433,243.66751069577214,278.38408376440964,267.96553967985096,481.9964347028697,2096.532572058327,782.3305178469265,482.3035003320989
E01000087,9717.132709775653,10094.24984652545,11066.187597283104,11482.025729881503,14141.004966826371,13937.482804240388,12539.855382627611,885.7907612013091,1018.1175536639344,1312.9750438032163,1620.0956327368551,1350.1346900206756,1462.9096985169376,1406.1619913118147
E01000088,9187.426292383912,9436.795800917074,10188.908847668637,10302.551411983906,14495.596152567843,13863.166179472128,12023.55866492567,761.6659473447828,866.7040190794305,989.3946661212498,1160.7173207246503,2086.7461101262043,2097.574990254393,1722.9628868976067
E01000089,9024.565968566065,9244.237826298651,9923.159887583117,10066.71855812326,14097.789614941277,13124.89585305851,11475.490704385506,239.34212520807597,283.9041203489881,265.82339317355775,477.1748099959171,1646.2305206415576,620.7213855222316,454.1853316592136
E01000090,9777.556293671818,10206.332945597518,11219.533387808398,11674.085218765202,14127.862527364487,13931.834123638671,12642.018334113667,1031.2555564729066,1189.6282903899169,1466.0981058813627,1849.435593105666,1807.6791891478192,1986.9862548646213,1963.9490123146961
E01000091,9123.67630600324,9353.59556329614,10131.956927091884,10143.723790655604,15084.191739625201,13194.443646792237,11301.194051740978,726.3620261307718,853.8856133118732,985.1033734248103,1225.663662313622,1870.917516774683,1141.2545495286709,1095.919313927082
E01000093,9365.848968765427,9633.964090618598,10428.730524922814,10527.64122125157,15225.606742690232,13641.991997253603,11762.725470383162,964.1675617641177,1140.6467799074408,1359.885965509088,1580.8914724816536,2005.935755064768,1421.0685656386288,1329.314023782165
E01000094,9495.251333743163,9816.67981057174,10723.552886626401,10911.09539696372,14924.207616579472,13745.865728829822,11900.030993099466,996.4336775389108,1179.887928940199,1443.3773137990513,1747.0324551437013,1877.9686178332174,1708.1153074273154,1622.5831990994882
E01000095,10031.084992213106,10539.578693640318,11608.70991012565,11949.842096301081,15128.2847753464,14520.913753621731,12817.096049919663,1382.4461325662965,1676.1452859995404,1988.3557794420146,2293.300714115213,2073.9075924454755,1968.0484018225243,1776.2183515640806
E01000096,9668.365467065785,10012.305956149286,10901.149028528065,11108.956366888215,14953.00057428172,14189.91811786686,12272.787308165944,1007.2121474031258,1199.4110469118775,1411.7029463037984,1666.031251845,2107.3147261106647,1748.7874737899504,1291.3943602059142
E01000097,8735.381208510225,9005.339358598476,9748.20941160358,9959.918127209612,13503.760546490832,12748.550233685135,11360.790555495138,295.1595822553937,299.7600829531479,313.918167947919,423.43263279146095,751.3622826225635,532.7525143002504,487.2317700698884
E01000098,8768.713743277962,9042.469447053985,9771.571330785448,9944.694088457481,13399.06487431765,12596.675925247697,11258.304416227817,414.2380507866854,419.3511714008031,413.8437066511996,553.4089655242218,720.7668756332242,509.05570351191864,579.4871730200342
E01000099,9107.167143287354,9505.60324402143,10419.159369113038,10731.44157103456,13871.217393844414,13398.892653605957,11983.964478519392,1049.2854884351766,1239.1372329588985,1474.5856133317034,1623.9083574776162,1257.6845224959122,1222.967801082778,1118.178974942808
E01000100,8881.895041179987,9057.057464069781,9759.115194679962,9892.470203135827,14868.31987801532,13818.173389166293,11687.068187747946,295.45095519174043,280.47812222884045,304.4488194943316,424.71736244927104,1924.9496808270874,1726.524400783215,786.523690209403
E01000101,8879.51945234789,9123.16248681095,9833.518961895958,10093.707412210872,13712.93945268501,13082.57516533158,11607.916799,292.3344345256234,309.51171403379925,294.3337593835831,394.9429433055455,916.1604877185619,569.8283367220055,467.27740015990713
E01000102,8939.825022881972,9091.873824600025,9770.980247185065,9834.277543052956,15078.721172294656,13790.297135199746,11600.745086909288,313.37095507801763,320.43983943948615,332.41389799146475,485.11472098110045,2319.4481883750045,1793.8326044046587,886.7568805814126
E01000103,8964.988269837253,9104.737711159265,9867.293784582565,9790.053859160329,16787.68697698061,14797.232068545367,11668.554684349028,305.47584835828195,362.2074878263458,433.4155359802413,680.4269742983219,2246.59038320115,1840.2928033896223,1157.5177927971388
E01000104,9075.735475558122,9286.430943875017,10005.24704739833,10118.506183865404,14619.364626594803,13635.096391448264,11764.132569239933,395.2381957038109,448.78168042519906,514.975898745895,741.4979482337449,1949.5367983345163,1060.7220290139674,866.9975073787767
E01000105,8886.843405796357,9137.473129595623,9837.466531807839,10009.231245625875,13859.311061781294,13009.602863484755,11419.844309824053,322.0402622857579,359.3556544707585,398.7207773603387,551.3926182433137,1751.2214699718022,1216.3337506841465,736.0931674797039
E01000106,9091.174680045522,9308.51644896141,9999.761287861484,10160.130651301586,14216.60124252116,13427.447298682991,11741.825725787821,338.70270328363176,348.32612013300263,369.4444709162653,512.4277281947351,1338.8572935054624,819.5239384989314,584.1582139147278
E01000107,8765.173373785778,8885.868991723135,9570.806089267093,9401.387073382319,16203.34582607786,13229.608570608965,10785.46158889544,415.1035998465541,461.7700121150886,494.42485025625837,759.4089229842388,2837.7218419244045,1574.5572607077847,1214.3330342921872
E01000108,8814.169170256073,9056.16302170632,9800.146716130977,9851.897573205997,14611.026327170595,13140.361166577773,11396.913153941505,528.5781504110838,595.8945385412101,620.8793138310418,870.5887736043243,1833.5375869342665,3594.7092575218503,3404.4783749244843
E01000110,8883.329062786552,9163.703766922506,9874.503716576455,9920.70079547257,15129.664217740972,13448.364229556288,11508.659740444265,659.0383319577329,923.9527408432705,530.8691936641884,816.2054153850136,3137.4264671277474,868.8132544885588,726.8598307670695
E01000111,9133.368859074735,9506.609755185238,10380.705655316004,10601.13896310613,14263.05318108659,13330.98059078294,11756.433855302457,991.4268223704787,1186.7329722379643,1400.2019177212687,1589.5933478011216,1894.1442889285113,1242.6211568267465,1147.904022896223
E01000112,9206.489501347316,9678.535561858802,10658.346864614408,10978.12543826015,13759.38059956645,13300.649216750902,12029.363017449385,1098.1724786601496,1356.6797235341337,1649.1701236582987,1806.2927180798627,1458.9866698063468,1198.3499395365948,1104.3748540989677
E01000113,8774.538203923825,9066.084898520769,9800.910855464666,10072.674969554471,13036.551653072029,12694.115623177133,11505.60678447879,230.28503867551652,281.2902625818273,324.46279154850845,416.94845743906825,818.5098260274996,453.9108652377037,416.3954985306978
E01000114,9006.322561261117,9318.258982782743,10130.411599919495,10367.074187633596,14191.61186235732,13587.584454677231,11916.105264781934,446.63172048520534,519.7941939339654,562.5439414083603,696.0471681539568,1689.9258775031544,952.3863305581232,679.6382466933254
E01000115,8608.62112934949,8809.189503954993,9567.897221866659,9598.21276800493,14566.014619765945,12866.824827375733,11168.689152855854,330.0446522529652,350.6840904462199,379.1271907477914,534.2977485768803,1434.7331277415842,659.0775647756997,738.2886637372515
E01000116,8703.853912798973,8915.991773369336,9731.787144874594,9786.326364157092,15153.685389278176,13446.766421332157,11462.426927116956,267.3124288739767,301.4411294815011,351.44912524701266,520.1114424128843,1754.7895658895598,832.7792371004421,629.5018368852657
E01000117,8622.550458078336,8856.412411581772,9679.510579319309,9714.257037151358,15057.288744297144,13195.478218269012,11298.422701837566,362.2805988592603,408.78169678776965,437.3561453256201,627.8895469279458,1438.2868121225497,727.5277954160016,765.763622849937
E01000118,8719.499609667817,8944.78498008475,9762.743060104362,9821.147395384696,14920.998606431656,13354.013207442045,11404.258258404747,361.9060904529134,394.2092281712079,436.2572980065057,598.327446954586,1830.9819765424097,1140.7113375831525,720.6576469498193
E01000119,8823.239629026657,9026.473467612563,9872.559421758739,9880.515094300918,15745.914827748673,13817.410237507867,11713.926558390316,731.4168833674198,834.0244461757037,982.5299233415546,1191.3992643366907,2597.6910099644056,2220.2633099101104,2193.669193521971
E01000120,8683.677461785255,8886.376498785768,9670.979849120775,9715.987156130623,14882.249917753805,13185.758787156428,11361.877040161711,294.39174283459175,334.7914458022239,354.56658212544625,568.6486838128465,2219.5857600806517,897.0324737007012,689.9301516019341
E01000121,8712.206584330263,8883.701840715132,9688.544296811126,9616.138137607264,16457.310824392884,13625.466519792835,11180.502374596135,457.6873473883952,535.3880274165248,651.830154336716,909.3353289217273,2266.467964192525,1257.8312863684869,1134.2369886869628
E01000122,8658.312377863867,8838.500343898375,9585.720494001042,9615.928592134012,14826.72525976487,12906.2358522551,11096.364547576124,358.42904474253066,401.7510960329846,456.07632132132073,634.870974433244,1320.5900147016353,758.4080811884714,866.0438935613927
E01000123,8706.030008766038,8895.383724841995,9717.593213050113,9647.460728858623,16032.86121844802,13348.161636489369,11092.962243760503,734.0597235605763,892.1019113945102,1154.5665941942439,1384.3570110536127,2167.098533922682,1696.588534916023,1496.2168821266384
E01000124,8906.629119792651,9202.966112989208,10088.470312649444,10215.65024381541,14325.41772108235,13114.161384999368,11520.609002668643,673.7487082855231,759.3248219137146,872.024255102846,1050.6305047056003,1718.766363587498,1319.9384588777018,1043.4713753489052
E01000126,8460.92825751783,8685.496438582752,9418.929006518274,9435.059560517375,13884.221592989285,12278.039866929921,10743.855269999009,315.8067710893242,335.28689548999427,367.88761131072204,481.2113469863199,1158.0410140013305,689.9488399447437,591.3333862404918
E01000127,8867.756414766218,9006.230966481819,9760.024897469462,9838.666136412608,15982.875339771746,14383.865213388057,11896.217621116715,256.0988908751275,283.5360595931247,362.46680106145675,550.9998457343721,1774.3816993262012,1637.2156193888595,908.5283029137908
E01000128,8742.627323973016,8960.67599716762,9756.486026087694,9890.875533262706,14722.589458069238,13401.63182706439,11555.930304788113,361.45000195587915,390.719649191591,466.920478178419,649.4059718555739,1098.5220527457177,899.2767621629971,836.2696809368467
E01000129,8770.714471803894,9043.673493028875,9856.64166975541,10024.911154858384,13948.754181206044,13030.655136496913,11537.086074084002,389.63935438594535,418.8217979280851,499.9080509583009,667.8731629214878,1427.8294790539762,941.561478569425,811.2197519961622
E01000130,8730.413275770763,8940.848838726672,9708.214178261482,9768.129562529082,14686.829855517653,13328.378218588874,11497.603358210454,452.0165693535902,470.75141033475404,497.551964137224,611.8658266225527,1412.2374156299782,1032.470770093312,856.9889127924403
E01000131,8875.977242269162,9074.123890484683,9890.712607536803,10016.306149353146,15132.389988730787,13748.207770805006,11710.253236066517,452.1968592074039,505.12075531830544,611.7249850399244,867.778710878273,1769.3038623109603,1345.489307162981,1072.4371116919606
E01000132,8961.84068887741,9148.954731944794,9947.6320020999,10163.878731916919,15408.900945863666,14291.66592126506,12168.853415757912,248.7072045845332,266.18252970495735,334.971298806476,483.9855890139788,1855.1986248963033,1611.1208802987558,789.5461037293693
E01000133,8759.02064892062,8966.503226718578,9766.109167923043,9953.898732064104,14696.509702337513,13560.729643948605,11819.721550882618,283.6488472822353,287.45179525691924,299.61479089928906,459.4265572451259,1133.8648931686835,617.0493500409422,608.318559681967
E01000134,8824.072473965598,9009.35713239678,9751.998559740303,9945.268730572916,14629.354626872215,13539.631584214818,11827.654287624358,298.22674210307594,320.63252803527126,370.4585937292108,569.9765188641724,1256.4982087196365,868.6062771010501,838.9678824984992
E01000135,8736.906065504161,8918.013506720912,9654.995437175554,9680.33315339268,14776.383094413146,12979.79196906148,11134.119286879275,332.663514034732,375.0722113095791,421.2890587396036,575.656601145827,1858.7242929396816,1408.9879064667334,773.7424694732938
E01000136,8455.409776111257,8573.830928844984,9225.387365802879,9071.712914928377,15169.014370315648,12330.722473615639,10382.14710486754,336.8742259704431,366.5383903971428,455.09803315032934,576.5390896653674,2044.7920411212856,1511.3150453159285,978.7287148335506
E01000137,8884.740211666029,9090.43509652357,9822.912835336336,9860.942809730654,14392.674489659958,12990.623091111293,11261.108206862385,520.855107054315,584.9397010819055,679.8517864956445,832.6575346476851,1343.196704707109,1030.586213967524,813.6049142848042
E01000138,8712.82862791934,8913.524289260742,9642.734060757099,9670.558580097104,14206.045655208083,12436.963114612983,10892.233437440123,311.4535620437357,341.84952586140184,347.08812446984604,521.9956161599529,1715.1007419669652,641.7905976087562,503.0930416514538
E01000139,8712.406514110759,8867.442106101604,9662.6436199801,9560.282988477273,15422.80503384948,13144.286447748374,11091.408018741373,437.64566379131,538.4099754972233,653.4711557529685,851.348753044061,2863.748110036272,1893.3939146839716,1293.1776284640596
E01000140,8660.246923465016,8865.110274502777,9544.10989778553,9592.83408332344,12967.30905380259,11862.771989527027,10659.731969642922,315.9761949668889,337.14894064165065,400.62025354791433,499.9766088917808,1147.8355802246206,718.9985191884947,645.6729063708751
E01000141,9293.343557784214,9660.77063718303,10591.733674165464,10886.272537519677,13842.72149142201,13131.456748600218,11856.43831148375,998.2599591978917,1172.2978827046286,1380.974117905717,1669.709562320746,1821.939471897887,1518.6272644664625,1400.5699381810055
E01000142,8850.112450328888,9050.455274917753,9751.979014980463,9855.552835152075,13630.225957793067,12459.207428595999,11101.642367247374,299.3557692506287,350.79201877135836,419.5457287696989,581.6155437916597,995.6229000049183,523.9268196950572,514.9665812565892
E01000143,8911.216981397323,9097.985514787648,9828.118988439395,9820.818697550763,14806.642974404524,13092.26582587058,11215.093960756552,306.6107914340571,363.2597540896159,423.28577344880955,547.1782729301635,2311.6335232765023,1310.5488919569452,696.4506397771627
E01000144,8629.063935506258,8831.119175411812,9507.55837866408,9618.138052926599,13287.33989332866,12035.12723168285,10813.434700772465,302.77039275447345,337.79391982818595,378.25678102510926,526.0412344019036,1181.4595783046636,563.2302865773328,607.7503145580384
E01000145,8679.210695899379,8851.90734682686,9523.189313660885,9582.479490000927,13722.962841526038,12357.39409655643,10960.091235351005,284.49711334470754,323.691150713896,354.92091459863275,499.95995866171137,1310.5776002841437,555.1820434081275,634.3914068451469
